City,Geohash,Latitude,Longitude,Longitude_SW,Latitude_SW,Longitude_NE,Latitude_NE,SeverityScore,IncidentsTotal
Toronto,dpz2jrx,43.63532,-79.56363,-79.56436,43.63495,-79.56299,43.63632,0.0134,3
Toronto,dpz89u1,43.70452,-79.37438,-79.37485,43.70361,-79.37347,43.70499,0.0271,3
Toronto,dpz833j,43.64377,-79.39056,-79.39133,43.64319,-79.38995,43.64456,0.0204,3
Toronto,dpz83fx,43.65215,-79.36584,-79.36661,43.65143,-79.36523,43.6528,0.0143,3
Toronto,dpz865t,43.65717,-79.35753,-79.35837,43.65692,-79.35699,43.65829,0.0174,3
Toronto,dpz2xve,43.71315,-79.45899,-79.45999,43.71185,-79.45862,43.71323,0.0098,3
Toronto,dpz82mc,43.67024,-79.43979,-79.44077,43.66928,-79.43939,43.67065,0.0162,3
Toronto,dpz839p,43.64367,-79.3769,-79.37759,43.64319,-79.37622,43.64456,0.0081,3
Toronto,dpz83e2,43.65645,-79.38673,-79.38721,43.65555,-79.38583,43.65692,0.0164,3
Toronto,dpz8fp9,43.76713,-79.36365,-79.36386,43.76678,-79.36249,43.76816,0.0075,3
Toronto,dpz88dn,43.6933,-79.42236,-79.42291,43.69263,-79.42154,43.694,0.0112,3
Toronto,dpz2xzu,43.72534,-79.45744,-79.45862,43.72421,-79.45724,43.72559,0.0095,3
Toronto,dpz8cn1,43.75879,-79.40741,-79.40781,43.75854,-79.40643,43.75992,0.0282,3
Toronto,dpz2zqn,43.75903,-79.47738,-79.47784,43.75854,-79.47647,43.75992,0.0152,3
Toronto,dpz83sf,43.66442,-79.38401,-79.38446,43.66379,-79.38309,43.66516,0.0208,3
Toronto,dpz86u4,43.66027,-79.32892,-79.32953,43.65967,-79.32816,43.66104,0.0026,3
Toronto,dpz2ns3,43.61745,-79.51679,-79.51767,43.6171,-79.5163,43.61847,0.0038,3
Toronto,dpz2q3r,43.64501,-79.51997,-79.52042,43.64456,-79.51904,43.64594,0.0085,3
Toronto,dpz95fx,43.78436,-79.27802,-79.27872,43.78326,-79.27734,43.78464,0.0674,3
Toronto,dpz839q,43.6455,-79.37864,-79.37897,43.64456,-79.37759,43.64594,0.045,3
Toronto,dpz2mq9,43.6736,-79.57156,-79.5726,43.6734,-79.57123,43.67477,0.0073,3
Toronto,dpz2ytc,43.75735,-79.51702,-79.51767,43.75717,-79.5163,43.75854,0.0084,3
Toronto,dpz2rg1,43.65431,-79.46192,-79.46274,43.65417,-79.46136,43.65555,0.0096,3
Toronto,dpz893f,43.69174,-79.39532,-79.39545,43.69125,-79.39407,43.69263,0.0274,3
Toronto,dpz83tk,43.66687,-79.38143,-79.38171,43.66653,-79.38034,43.66791,0.0542,3
Toronto,dpz8284,43.63901,-79.42733,-79.42841,43.6377,-79.42703,43.63907,0.0139,3
Toronto,dpz8871,43.69864,-79.43957,-79.44077,43.69812,-79.43939,43.69949,0.0364,3
Toronto,dpz8b3n,43.73195,-79.43261,-79.4339,43.73108,-79.43253,43.73245,0.0088,3
Toronto,dpz2qnh,43.671,-79.53503,-79.53552,43.67065,-79.53415,43.67203,0.006,3
Toronto,dpz8s54,43.69862,-79.27393,-79.2746,43.69812,-79.27322,43.69949,0.0221,3
Toronto,dpz9hzb,43.81314,-79.24332,-79.24438,43.8121,-79.24301,43.81348,0.0057,3
Toronto,dpz2tx5,43.72092,-79.55778,-79.55887,43.72009,-79.5575,43.72147,0.0116,3
Toronto,dpz94p3,43.81052,-79.3637,-79.36386,43.80936,-79.36249,43.81073,0.0483,3
Toronto,dpz2yp2,43.76587,-79.5406,-79.54102,43.76541,-79.53964,43.76678,0.0093,3
Toronto,dpz8942,43.69439,-79.40853,-79.40918,43.694,-79.40781,43.69537,0.0142,3
Toronto,dpz8s5b,43.7031,-79.27717,-79.27734,43.70224,-79.27597,43.70361,0.0138,3
Toronto,dpz86eu,43.65882,-79.3369,-79.33777,43.65829,-79.3364,43.65967,0.0156,3
Toronto,dpz8v1x,43.73408,-79.22252,-79.22379,43.73383,-79.22241,43.7352,0.0117,3
Toronto,dpz2ru1,43.65996,-79.4622,-79.46274,43.65967,-79.46136,43.66104,0.0212,3
Toronto,dpz8bdy,43.74143,-79.42226,-79.42291,43.74069,-79.42154,43.74207,0.0051,3
Toronto,dpz2xf8,43.69635,-79.46314,-79.46411,43.69537,-79.46274,43.69675,0.0085,3
Toronto,dpz8dfc,43.6976,-79.32999,-79.3309,43.69675,-79.32953,43.69812,0.0067,3
Toronto,dpz2yn5,43.75896,-79.53669,-79.5369,43.75854,-79.53552,43.75992,0.0372,3
Toronto,dpz2whw,43.70647,-79.53244,-79.53278,43.70636,-79.5314,43.70773,0.0285,3
Toronto,dpz8grt,43.7678,-79.30311,-79.30344,43.76678,-79.30206,43.76816,0.0211,3
Toronto,dpz9n8e,43.77349,-79.1633,-79.16336,43.77228,-79.16199,43.77365,0.0564,3
Toronto,dpz2tx7,43.72221,-79.55836,-79.55887,43.72147,-79.5575,43.72284,0.015,3
Toronto,dpz2zuv,43.7518,-79.45638,-79.45724,43.75168,-79.45587,43.75305,0.0098,3
Toronto,dpz9hz0,43.80872,-79.2437,-79.24438,43.80798,-79.24301,43.80936,0.0056,3
Toronto,dpz8e9s,43.69022,-79.29292,-79.29382,43.68988,-79.29245,43.69125,0.0083,3
Toronto,dpz830m,43.64004,-79.40109,-79.40231,43.63907,-79.40094,43.64044,0.0157,3
Toronto,dpz8gwy,43.76375,-79.29049,-79.29108,43.76266,-79.2897,43.76404,0.0256,3
Toronto,dpz897x,43.7017,-79.38745,-79.38858,43.70087,-79.38721,43.70224,0.0123,3
Toronto,dpz8s46,43.69448,-79.274,-79.2746,43.694,-79.27322,43.69537,0.0075,3
Toronto,dpz88nm,43.71624,-79.44525,-79.44626,43.71597,-79.44489,43.71735,0.0074,3
Toronto,dpz2ymk,43.75497,-79.52393,-79.52454,43.75443,-79.52316,43.7558,0.007,3
Toronto,dpz2qqn,43.67126,-79.52144,-79.52179,43.67065,-79.52042,43.67203,0.0501,3
Toronto,dpz86k3,43.66235,-79.35179,-79.35287,43.66104,-79.3515,43.66241,0.0363,3
Toronto,dpz867w,43.65729,-79.34484,-79.34601,43.65692,-79.34464,43.65829,0.0119,3
Toronto,dpz2zhp,43.74829,-79.48725,-79.48746,43.74756,-79.48608,43.74893,0.0182,3
Toronto,dpz8cxs,43.76811,-79.38151,-79.38171,43.76678,-79.38034,43.76816,0.0294,3
Toronto,dpz2xxh,43.7206,-79.46882,-79.4696,43.72009,-79.46823,43.72147,0.0289,3
Toronto,dpz2nk5,43.61638,-79.52516,-79.52591,43.61572,-79.52454,43.6171,0.0044,3
Toronto,dpz8gzu,43.76889,-79.28195,-79.28284,43.76816,-79.28146,43.76953,0.0115,3
Toronto,dpz8fzb,43.76858,-79.33166,-79.33228,43.76816,-79.3309,43.76953,0.0108,3
Toronto,dpz9jte,43.80043,-79.20703,-79.20731,43.79974,-79.20593,43.80112,0.0258,3
Toronto,dpz88xc,43.72545,-79.42894,-79.42978,43.72421,-79.42841,43.72559,0.0325,3
Toronto,dpz8cn9,43.76241,-79.40701,-79.40781,43.76129,-79.40643,43.76266,0.0342,3
Toronto,dpz8eru,43.72466,-79.30389,-79.30481,43.72421,-79.30344,43.72559,0.0413,3
Toronto,dpz83fh,43.6495,-79.36979,-79.37073,43.64868,-79.36935,43.65005,0.0187,3
Toronto,dpz81pd,43.63582,-79.40602,-79.40643,43.63495,-79.40506,43.63632,0.0159,3
Toronto,dpz2wn9,43.7177,-79.53888,-79.53964,43.71735,-79.53827,43.71872,0.0091,3
Toronto,dpz2npc,43.63705,-79.53918,-79.53964,43.63632,-79.53827,43.6377,0.0284,3
Toronto,dpz9j38,43.77867,-79.22158,-79.22241,43.77777,-79.22104,43.77914,0.0262,3
Toronto,dpz8d0y,43.68631,-79.35616,-79.35699,43.68576,-79.35562,43.68713,0.0188,3
Toronto,dpz2yqn,43.75917,-79.5209,-79.52179,43.75854,-79.52042,43.75992,0.0197,3
Toronto,dpz83ey,43.65915,-79.37809,-79.37897,43.65829,-79.37759,43.65967,0.0129,3
Toronto,dpz89tz,43.71393,-79.37752,-79.37759,43.71323,-79.37622,43.7146,0.0175,3
Toronto,dpz89fg,43.6969,-79.37172,-79.3721,43.69675,-79.37073,43.69812,0.0059,3
Toronto,dpz8f92,43.73349,-79.3424,-79.34326,43.73245,-79.34189,43.73383,0.008,3
Toronto,dpz8v7k,43.74401,-79.2156,-79.21692,43.74344,-79.21555,43.74481,0.0201,3
Toronto,dpz2qcb,43.64841,-79.50707,-79.50806,43.64731,-79.50668,43.64868,0.0122,3
Toronto,dpz82zd,43.68016,-79.41717,-79.41742,43.67889,-79.41605,43.68027,0.0094,3
Toronto,dpz953v,43.77996,-79.30285,-79.30344,43.77914,-79.30206,43.78052,0.0859,3
Toronto,dpz8gu5,43.7478,-79.28376,-79.28421,43.74756,-79.28284,43.74893,0.0198,3
Toronto,dpz9n3s,43.77816,-79.17216,-79.17297,43.77777,-79.1716,43.77914,0.0071,3
Toronto,dpz8c5x,43.74499,-79.39884,-79.39957,43.74481,-79.39819,43.74619,0.0281,3
Toronto,dpz8b6m,43.73835,-79.43421,-79.43527,43.73795,-79.4339,43.73932,0.059,3
Toronto,dpz9hn8,43.8059,-79.2766,-79.27734,43.80524,-79.27597,43.80661,0.0099,3
Toronto,dpz2wes,43.70092,-79.51286,-79.51355,43.70087,-79.51218,43.70224,0.074,3
Toronto,dpz8gyn,43.75987,-79.27882,-79.28009,43.75854,-79.27872,43.75992,0.0143,3
Toronto,dpz95dm,43.78254,-79.29169,-79.29245,43.78189,-79.29108,43.78326,0.0172,3
Toronto,dpz89k9,43.70715,-79.3963,-79.39682,43.70636,-79.39545,43.70773,0.0188,3
Toronto,dpz2n0j,43.59474,-79.53329,-79.53415,43.59375,-79.53278,43.59512,0.0074,3
Toronto,dpz2s9p,43.68845,-79.59631,-79.59732,43.68713,-79.59595,43.68851,0.0141,3
Toronto,dpz88xb,43.72488,-79.43101,-79.43115,43.72421,-79.42978,43.72559,0.0189,3
Toronto,dpz8evt,43.71243,-79.28059,-79.28146,43.71185,-79.28009,43.71323,0.0074,3
Toronto,dpz82j0,43.66549,-79.45252,-79.45313,43.66516,-79.45175,43.66653,0.0135,3
Toronto,dpz2vw8,43.76191,-79.5622,-79.56299,43.76129,-79.56161,43.76266,0.0044,3
Toronto,dpz2qz1,43.6769,-79.50596,-79.50668,43.67615,-79.50531,43.67752,0.0159,3
Toronto,dpz2yms,43.756,-79.52383,-79.52454,43.7558,-79.52316,43.75717,0.0065,3
Toronto,dpz2zcp,43.73192,-79.45402,-79.4545,43.73108,-79.45313,43.73245,0.0096,3
Toronto,dpz2tcq,43.68877,-79.54279,-79.54376,43.68851,-79.54239,43.68988,0.0066,3
Toronto,dpz88w1,43.71492,-79.42871,-79.42978,43.7146,-79.42841,43.71597,0.008,3
Toronto,dpz9495,43.77588,-79.33826,-79.33914,43.77502,-79.33777,43.7764,0.0114,3
Toronto,dpz8eby,43.68681,-79.27896,-79.28009,43.68576,-79.27872,43.68713,0.0446,3
Toronto,dpz2u1v,43.73524,-79.62134,-79.62204,43.7352,-79.62067,43.73657,0.0072,3
Toronto,dpz83w6,43.67256,-79.38427,-79.38446,43.67203,-79.38309,43.6734,0.0135,3
Toronto,dpz82cq,43.64582,-79.4108,-79.41193,43.64456,-79.41055,43.64594,0.0175,3
Toronto,dpz87me,43.66858,-79.30571,-79.30618,43.66791,-79.30481,43.66928,0.0093,3
Toronto,dpz831k,43.64525,-79.40325,-79.40369,43.64456,-79.40231,43.64594,0.0163,3
Toronto,dpz2s7x,43.70134,-79.60795,-79.60831,43.70087,-79.60693,43.70224,0.0246,3
Toronto,dpz90cu,43.78016,-79.41368,-79.41467,43.77914,-79.4133,43.78052,0.0553,3
Toronto,dpz3p89,43.77296,-79.47273,-79.47372,43.77228,-79.47235,43.77365,0.0154,3
Toronto,dpz8c8k,43.72745,-79.38122,-79.38171,43.72696,-79.38034,43.72833,0.0078,3
Toronto,dpz940s,43.77253,-79.35896,-79.35974,43.77228,-79.35837,43.77365,0.0181,3
Toronto,dpz83ed,43.6574,-79.38434,-79.38446,43.65692,-79.38309,43.65829,0.0106,3
Toronto,dpz8uku,43.7525,-79.26026,-79.26086,43.75168,-79.25949,43.75305,0.0133,3
Toronto,dpz9hnf,43.80663,-79.27327,-79.2746,43.80661,-79.27322,43.80798,0.0816,3
Toronto,dpz2x9b,43.69172,-79.47444,-79.4751,43.69125,-79.47372,43.69263,0.0048,3
Toronto,dpz8gjy,43.75796,-79.31269,-79.31305,43.75717,-79.31168,43.75854,0.0193,3
Toronto,dpz2u93,43.73357,-79.60476,-79.60556,43.73245,-79.60419,43.73383,0.0092,3
Toronto,dpz2vu9,43.7507,-79.54927,-79.55063,43.75031,-79.54926,43.75168,0.0371,3
Toronto,dpz8c7e,43.74617,-79.39308,-79.39407,43.74481,-79.3927,43.74619,0.0162,3
Toronto,dpz8g25,43.72577,-79.30607,-79.30618,43.72559,-79.30481,43.72696,0.043,3
Toronto,dpz9k5q,43.83259,-79.26826,-79.2691,43.83133,-79.26773,43.8327,0.0405,3
Toronto,dpz8u0g,43.73105,-79.27248,-79.27322,43.72971,-79.27185,43.73108,0.0354,3
Toronto,dpz88qe,43.7175,-79.43776,-79.43802,43.71735,-79.43665,43.71872,0.0336,3
Toronto,dpz83w3,43.67222,-79.38538,-79.38583,43.67203,-79.38446,43.6734,0.0288,3
Toronto,dpz9k0k,43.81589,-79.27135,-79.27185,43.81485,-79.27048,43.81622,0.0094,3
Toronto,dpz8ct1,43.75389,-79.38538,-79.38583,43.75305,-79.38446,43.75443,0.0127,3
Toronto,dpz2npw,43.63556,-79.53237,-79.53278,43.63495,-79.5314,43.63632,0.0058,3
Toronto,dpz2n0x,43.59774,-79.53105,-79.5314,43.5965,-79.53003,43.59787,0.0281,3
Toronto,dpz826r,43.65109,-79.43196,-79.43253,43.65005,-79.43115,43.65143,0.0582,3
Toronto,dpz832k,43.63978,-79.39211,-79.3927,43.63907,-79.39133,43.64044,0.0128,3
Toronto,dpz8dqd,43.7183,-79.35029,-79.3515,43.71735,-79.35013,43.71872,0.021,3
Toronto,dpz8365,43.64924,-79.39335,-79.39407,43.64868,-79.3927,43.65005,0.0283,3
Toronto,dpz8uer,43.7441,-79.2448,-79.24576,43.74344,-79.24438,43.74481,0.0177,3
Toronto,dpz833c,43.64776,-79.39603,-79.39682,43.64731,-79.39545,43.64868,0.0118,3
Toronto,dpz2x2p,43.68176,-79.47593,-79.47647,43.68164,-79.4751,43.68301,0.0079,3
Toronto,dpz8e89,43.6845,-79.29764,-79.29794,43.68439,-79.29657,43.68576,0.0158,3
Toronto,dpz83g3,43.65623,-79.37432,-79.37485,43.65555,-79.37347,43.65692,0.0229,3
Toronto,dpz8u80,43.72627,-79.25467,-79.25537,43.72559,-79.254,43.72696,0.0258,3
Toronto,dpz87zu,43.68119,-79.28229,-79.28284,43.68027,-79.28146,43.68164,0.0166,3
Toronto,dpz8sye,43.71814,-79.24021,-79.24026,43.71735,-79.23889,43.71872,0.046,3
Toronto,dpz2zjn,43.75311,-79.48836,-79.48883,43.75305,-79.48746,43.75443,0.0347,3
Toronto,dpz86xz,43.68142,-79.33273,-79.33365,43.68027,-79.33228,43.68164,0.0118,3
Toronto,dpz88jq,43.71096,-79.4443,-79.44489,43.71048,-79.44351,43.71185,0.0122,3
Toronto,dpz97fu,43.82936,-79.28244,-79.28284,43.82858,-79.28146,43.82996,0.021,3
Toronto,dpz2wjk,43.71158,-79.53481,-79.53552,43.71048,-79.53415,43.71185,0.0135,3
Toronto,dpz2xf0,43.6927,-79.46333,-79.46411,43.69263,-79.46274,43.694,0.0139,3
Toronto,dpz82m6,43.66712,-79.43847,-79.43939,43.66653,-79.43802,43.66791,0.0357,3
Toronto,dpz2ud9,43.73944,-79.60543,-79.60556,43.73932,-79.60419,43.74069,0.0045,3
Toronto,dpz82n1,43.67108,-79.45137,-79.45175,43.67065,-79.45038,43.67203,0.0132,3
Toronto,dpz83ft,43.65222,-79.36885,-79.36935,43.65143,-79.36798,43.6528,0.0171,3
Toronto,dpz942b,43.77406,-79.35339,-79.35425,43.77365,-79.35287,43.77502,0.0172,3
Toronto,dpz9hq1,43.80315,-79.26449,-79.26498,43.80249,-79.26361,43.80386,0.0119,3
Toronto,dpz8b1h,43.73148,-79.44719,-79.44763,43.73108,-79.44626,43.73245,0.0057,3
Toronto,dpz90hn,43.79267,-79.44475,-79.44489,43.7915,-79.44351,43.79288,0.0214,3
Toronto,dpz94kt,43.79459,-79.34656,-79.34738,43.79425,-79.34601,43.79562,0.0419,3
Toronto,dpz83f8,43.65217,-79.3756,-79.37622,43.65143,-79.37485,43.6528,0.0082,3
Toronto,dpz83u7,43.66137,-79.37166,-79.3721,43.66104,-79.37073,43.66241,0.0747,3
Toronto,dpz2nq7,43.62876,-79.52494,-79.52591,43.62808,-79.52454,43.62946,0.0181,3
Toronto,dpz2xfr,43.69499,-79.45345,-79.4545,43.694,-79.45313,43.69537,0.0486,3
Toronto,dpz831g,43.64762,-79.40406,-79.40506,43.64731,-79.40369,43.64868,0.0275,3
Toronto,dpz8g05,43.72615,-79.31599,-79.31717,43.72559,-79.3158,43.72696,0.0056,3
Toronto,dpz9hds,43.78454,-79.2493,-79.24988,43.78326,-79.2485,43.78464,0.0152,3
Toronto,dpz888p,43.68272,-79.42058,-79.42154,43.68164,-79.42017,43.68301,0.0124,3
Toronto,dpz90fd,43.78408,-79.41661,-79.41742,43.78326,-79.41605,43.78464,0.0387,3
Toronto,dpz2v4f,43.74129,-79.58121,-79.58221,43.74069,-79.58084,43.74207,0.0086,3
Toronto,dpz2v47,43.73873,-79.57981,-79.58084,43.73795,-79.57947,43.73932,0.0213,3
Toronto,dpz91wd,43.80595,-79.38438,-79.38446,43.80524,-79.38309,43.80661,0.0105,3
Toronto,dpz8bb4,43.72632,-79.41717,-79.41742,43.72559,-79.41605,43.72696,0.0059,3
Toronto,dpz8250,43.65487,-79.45199,-79.45313,43.65417,-79.45175,43.65555,0.0402,3
Toronto,dpz2mqe,43.67394,-79.56897,-79.56985,43.6734,-79.56848,43.67477,0.0098,3
Toronto,dpz942f,43.77432,-79.35077,-79.3515,43.77365,-79.35013,43.77502,0.0379,3
Toronto,dpz2t38,43.69106,-79.57337,-79.57397,43.68988,-79.5726,43.69125,0.0187,3
Toronto,dpz2y15,43.73179,-79.53664,-79.5369,43.73108,-79.53552,43.73245,0.0302,3
Toronto,dpz9k7q,43.83171,-79.2571,-79.25812,43.83133,-79.25674,43.8327,0.0318,3
Toronto,dpz83ep,43.65476,-79.37644,-79.37759,43.65417,-79.37622,43.65555,0.0067,3
